id,title,genres,year,keywords,cast,director,vote_average,release_date,popularity
1084031,Chhorii 2,"Horror, Drama",2025,,"Nushrratt Bharuccha, Soha Ali Khan, Pallavi Patil",Vishal Furia,4.3,2025-04-11,3.0179
206324,Bhaag Milkha Bhaag,"History, Drama",2013,"fight, knife, biography, past, sister, love, jail, slaughter, family, sports documentary, athlete","Farhan Akhtar, Sonam Kapoor Ahuja, Divya Dutta",Rakeysh Omprakash Mehra,7.421,2013-07-12,3.9511
80156,Gadar: Ek Prem Katha,"Action, Drama, Romance, History",2001,,"Sunny Deol, Ameesha Patel, Amrish Puri",Anil Sharma,6.7,2001-06-15,3.018
168495,Henna,"Drama, Romance, Music",1991,,"Rishi Kapoor, Zeba Bakhtiar, Ashwini Bhave",Randhir Kapoor,5.3,1991-06-28,3.1722
56666,Fiza,"Drama, Romance",2000,"suicide, loss of loved one, jihad, love, racial tension","Hrithik Roshan, Karisma Kapoor, Jaya Bachchan",Khalid Mohammed,6.2,2000-09-08,2.8225
936622,Bade Miyan Chote Miyan,"Action, Science Fiction, Thriller",2024,,"Akshay Kumar, Tiger Shroff, Prithviraj Sukumaran",Ali Abbas Zafar,6.639,2024-04-11,2.818
797223,Yudhra,"Action, Thriller",2024,"action, hindi, siddhant, malavika","Malavika Mohanan, Siddhant Chaturvedi, Gajraj Rao",Ravi Udyawar,4.0,2024-09-20,3.3575
965606,Bholaa,"Action, Adventure, Crime, Thriller",2023,"fight, orphanage, siege, gore, truck, remake, murder, betrayal, travel, drug cartel, police corruption, drugs, on the road, police station, one against many, female police officer, based on movie, road movie, bloodshed, substance abuse, gatling gun, narcotics, trident, father daughter relationship, brother brother relationship, action adventure, students, 3d","Ajay Devgn, Tabu, Deepak Dobriyal",Ajay Devgn,6.0,2023-03-30,2.8014
393445,Ae Dil Hai Mushkil,"Romance, Drama",2016,"love, relationship, break-up, heartbreak, rebound","Ranbir Kapoor, Anushka Sharma, Aishwarya Rai Bachchan",Karan Johar,6.4,2016-10-27,2.8001
62883,Hum Saath Saath Hain,"Romance, Family, Drama",1999,,"Mohnish Behl, Salman Khan, Saif Ali Khan",Sooraj Barjatya,6.0,1999-11-05,3.2998
799177,Bhediya,"Horror, Comedy",2022,"werewolf, monster movie, creature comedy","Varun Dhawan, Kriti Sanon, Abhishek Banerjee",Amar Kaushik,6.8,2022-11-25,2.7862
236007,Naksha,"Action, Adventure",2006,,"Sunny Deol, Vivek Oberoi, Sameera Reddy",Sachin Bajaj,3.9,2006-09-08,2.7669
339274,Tamasha,"Romance, Drama, Comedy",2015,"storytelling, nonlinear timeline","Ranbir Kapoor, Deepika Padukone, Piyush Mishra",Imtiaz Ali,6.8,2015-11-27,2.7495
262903,Main Tera Hero,"Romance, Comedy",2014,coming of age,"Varun Dhawan, Ileana D'Cruz, Nargis Fakhri",David Dhawan,5.575,2014-04-04,2.7307
496331,Brahmāstra Part One: Shiva,"Action, Adventure, Fantasy",2022,"superhero, mythology, astraverse","Ranbir Kapoor, Alia Bhatt, Mouni Roy",Ayan Mukerji,6.376,2022-09-08,2.7289
1213712,Vicky Vidya Ka Woh Wala Video,Comedy,2024,sex tape,"Rajkummar Rao, Triptii Dimri, Vijay Raaz",Raaj Shaandilyaa,4.313,2024-10-10,2.727
1124876,Ulajh,"Drama, Thriller",2024,spy thriller,"Janhvi Kapoor, Gulshan Devaiah, Roshan Mathew",Sudhanshu Saria,5.4,2024-08-02,3.0448
955496,Fateh,"Action, Crime, Thriller",2025,,"Sonu Sood, Jacqueline Fernandez, Naseeruddin Shah",Sonu Sood,4.875,2025-01-10,2.7177
601635,Laal Singh Chaddha,"Drama, Romance, Family, History",2022,"mentally disabled, based on novel or book, remake, india, foreign language adaptation, based on movie","Aamir Khan, Kareena Kapoor Khan, Naga Chaitanya Akkineni",Advait Chandan,6.405,2022-08-11,2.7151
41517,Ra.One,"Adventure, Action, Science Fiction",2011,"video game, superhero, villain, science fiction, action, adventure","Shah Rukh Khan, Arjun Rampal, Kareena Kapoor Khan",Anubhav Sinha,5.693,2011-10-24,2.6901
280690,Kick,"Action, Romance, Comedy, Crime",2014,remake,"Salman Khan, Jacqueline Fernandez, Randeep Hooda",Sajid Nadiadwala,5.677,2014-07-25,2.6898
32740,Krrish,"Action, Science Fiction",2006,superhero,"Hrithik Roshan, Priyanka Chopra Jonas, Rekha",Rakesh Roshan,6.303,2006-06-23,2.9339
208036,Ramaiya Vastavaiya,"Romance, Action, Comedy",2013,"village life, nri, older brother younger sister","Shruti Haasan, Girish Kumar, Sonu Sood",Prabhu Deva,6.1,2013-07-19,2.6695
547865,Jalebi,"Drama, Romance",2018,,"Rhea Chakraborty, Varun Mitra, Digangana Suryavanshi",Pushpdeep Bhardwaj,6.6,2018-10-12,2.6576
824744,Shiddat,"Romance, Drama",2021,,"Mohit Raina, Radhikka Madan, Sunny Kaushal",Kunal Deshmukh,6.8,2021-10-01,2.6564
19025,Bhool Bhulaiyaa,"Comedy, Horror, Thriller",2007,"haunted house, paranormal phenomena, remake, eccentric, curse, nri, supernatural phenomena, ancestral home, non-resident indian","Akshay Kumar, Vidya Balan, Shiney Ahuja",Priyadarshan,6.602,2007-10-12,2.655
1484867,"Milk, Rice and the Blood","Crime, Drama, Thriller, Mystery",2025,"psychological thriller, dark, experimental, social critique, non-linear narrative","Swapnil Badnale, Ashish Bisht, Ashwannikumar Jadhav",Saurabh Sudhir Doke,0.0,2025-05-05,2.6535
45001,Deewana,"Action, Comedy, Crime, Drama, Romance",1992,"forbidden love, money, grieving widower, remarriage, rape attempt, crime scene","Rishi Kapoor, Shah Rukh Khan, Divya Bharti",Raj Kanwar,6.8,1992-06-25,3.2533
664332,Gangubai Kathiawadi,"Crime, Drama, History",2022,"based on novel or book, biography","Alia Bhatt, Ajay Devgn, Shantanu Maheshwari",Sanjay Leela Bhansali,7.4,2022-02-24,2.6409
14165,Ta Ra Rum Pum,"Family, Comedy, Romance",2007,"new york city, sports, rags to riches, family relationships, family, racer, starvation, race car driving, drama","Saif Ali Khan, Rani Mukerji, Javed Jaffrey",Siddharth Anand,6.088,2007-04-27,2.6233
17478,Dhoom,"Action, Crime, Drama, Thriller",2004,"gang of thieves, cop, motor sport, motorcycle","John Abraham, Abhishek Bachchan, Esha Deol",Sanjay Gadhvi,6.2,2004-08-27,2.6207
1453684,Zakir Khan: Delulu Express,Comedy,2025,"stand-up comedy, comedy routine, stand-up",Zakir Khan,Karan Asnani,8.333,2025-03-27,1.6452
117691,Gangs of Wasseypur - Part 1,"Action, Thriller, Crime",2012,"mafia, gang, coal mining","Manoj Bajpayee, Richa Chadha, Tigmanshu Dhulia",Anurag Kashyap,7.1,2012-06-22,2.6446
126400,Gangs of Wasseypur - Part 2,"Crime, Thriller, Action",2012,"gun, family relationships, revenge, mafia","Nawazuddin Siddiqui, Huma Qureshi, Richa Chadha",Anurag Kashyap,7.8,2012-08-08,2.5976
1146577,CTRL,"Thriller, Drama",2024,,"Ananya Panday, Vihaan Samat, Devika Vatsa",Vikramaditya Motwane,5.811,2024-10-04,2.5909
7913,Rang De Basanti,"Comedy, Drama, History, Romance",2006,"students' movement, patriotism, war of independence, coming of age, celebration, corrupt politician, indian freedom struggle","Aamir Khan, Siddharth, Kunal Kapoor",Rakeysh Omprakash Mehra,7.1,2006-01-26,3.6832
85985,Ek Tha Tiger,"Action, Adventure, Thriller, Romance",2012,"spy, secret agent, yrf spy universe, romantic, tragic","Salman Khan, Katrina Kaif, Girish Karnad",Kabir Khan,6.1,2012-08-15,3.0908
614179,Coolie No. 1,"Comedy, Drama",2020,remake,"Varun Dhawan, Sara Ali Khan, Paresh Rawal",David Dhawan,5.3,2020-12-25,2.5775
197483,Laadla,"Drama, Romance, Family",1994,,"Anil Kapoor, Sridevi, Raveena Tandon",Raj Kanwar,5.5,1994-03-17,3.0122
16345,Billu,"Comedy, Drama",2009,"school friend, friendship, remake, india, barbershop, superstar, barber, reunited friends","Irrfan Khan, Shah Rukh Khan, Lara Dutta",Priyadarshan,6.3,2009-02-13,2.5591
33081,Paheli,"Romance, Drama, Fantasy",2005,"husband wife relationship, magic, fairy tale, ghost, folktale","Shah Rukh Khan, Rani Mukerji, Anupam Kher",Amol Palekar,6.1,2005-06-24,3.1756
391629,Baaghi,"Action, Thriller, Romance, Adventure",2016,"martial arts, kidnapping, rebel","Tiger Shroff, Shraddha Kapoor, Sunil Grover",Sabbir Khan,6.346,2016-04-29,2.5549
338065,Dil Dhadakne Do,"Drama, Family, Romance",2015,"cruise, dysfunctional family, family relationships, anthropomorphism, dysfunctional marriage, family vacation, dog, wedding anniversary, woman director, mediterranean sea","Anil Kapoor, Shefali Shah, Priyanka Chopra Jonas",Zoya Akhtar,6.8,2015-06-04,3.6327
491629,Raazi,"Thriller, Action, Drama, History",2018,"based on novel or book, female spy, india pakistan war","Alia Bhatt, Vicky Kaushal, Rajit Kapoor",Meghna Gulzar,7.2,2018-05-10,2.5313
11807,Jab We Met,"Drama, Comedy, Romance",2007,"love of one's life, unexpected happiness, arranged marriage, romcom, calamity, remake, train, elopement","Shahid Kapoor, Kareena Kapoor Khan, Tarun Arora",Imtiaz Ali,7.3,2007-10-26,2.5204
33457,Nayak: The Real Hero,"Drama, Thriller, Action",2001,"political activism, politician, political assassination, power politics","Anil Kapoor, Amrish Puri, Rani Mukerji",Shankar,7.051,2001-09-07,3.1589
733038,Pippa,"War, Drama",2023,"based on novel or book, based on true story","Ishaan Khatter, Mrunal Thakur, Priyanshu Painyuli",Raja Menon,4.9,2023-11-10,2.5064
1142127,Bawaal,"Drama, Romance, Action, History",2023,"holocaust (shoah), world war ii","Varun Dhawan, Janhvi Kapoor, Manoj Pahwa",Nitesh Tiwari,6.3,2023-07-21,2.6852
330037,Brothers,"Action, Drama",2015,"christianity, fighter, alcoholism, mixed martial arts (mma), domestic violence, father son relationship","Akshay Kumar, Sidharth Malhotra, Jackie Shroff",Karan Malhotra,6.4,2015-08-14,3.5898
84858,Agneepath,"Action, Crime, Drama",2012,"remake, revenge, shaved head, avenging son","Hrithik Roshan, Sanjay Dutt, Priyanka Chopra Jonas",Karan Malhotra,6.361,2012-01-25,2.4911
12259,Sholay,Action,1975,"police, fight, village, bandit","Dharmendra, Amitabh Bachchan, Sanjeev Kumar",Ramesh Sippy,7.0,1975-08-15,2.6006
1370264,Crazxy,Thriller,2025,suspenseful,"Sohum Shah, Tinnu Anand, Nimisha Sajayan",Girish Kohli,4.722,2025-02-28,2.4664
491625,Gully Boy,"Drama, Music",2019,"rap music, slum, rapper, ghetto, mumbai (bombay), india, poverty, rapper wannabe, inspirational","Ranveer Singh, Alia Bhatt, Siddhant Chaturvedi",Zoya Akhtar,7.3,2019-02-14,3.244
370665,Dilwale,"Crime, Action, Comedy",2015,mafia,"Shah Rukh Khan, Kajol, Varun Dhawan",Rohit Shetty,6.6,2015-12-18,3.3044
14134,Main Hoon Na,Drama,2004,"college, undercover operation, army major, masala, india pakistan border, lost brother","Shah Rukh Khan, Sushmita Sen, Suniel Shetty",Farah Khan,6.611,2004-04-30,2.9307
496339,Dabangg 3,"Action, Comedy, Crime",2019,,"Salman Khan, Sonakshi Sinha, Saiee Manjrekar",Prabhu Deva,4.9,2019-12-20,2.6857
441889,Secret Superstar,"Drama, Music",2017,"husband wife relationship, violent husband, singing, abusive marriage, young singer, father daughter relationship, mother daughter relationship","Zaira Wasim, Aamir Khan, Meher Vij",Advait Chandan,7.266,2017-10-19,2.4584
86004,Talaash,"Crime, Drama, Thriller",2012,"murder, police investigation, murder investigation, woman director, neo-noir","Aamir Khan, Kareena Kapoor Khan, Rani Mukerji",Reema Kagti,6.8,2012-11-30,2.4552
4253,Hum Tum,"Romance, Family, Comedy, Drama",2004,"airplane, paris, france, loss of loved one, delhi, india, comic-strip artist","Rani Mukerji, Saif Ali Khan, Kirron Kher",Kunal Kohli,6.3,2004-05-28,2.4537
235984,Goliyon Ki Raasleela Ram-Leela,"Drama, Romance",2013,"forbidden love, musical, based on play or musical, family relationships, love, death of lover","Ranveer Singh, Deepika Padukone, Richa Chadha",Sanjay Leela Bhansali,6.9,2013-11-14,2.4506
878926,Khufiya,"Crime, Thriller, Mystery",2023,"based on novel or book, based on true story, spy thriller","Tabu, Ali Fazal, Wamiqa Gabbi",Vishal Bhardwaj,6.5,2023-10-05,2.8649
14752,Dil Chahta Hai,"Drama, Romance",2001,urban life,"Aamir Khan, Akshaye Khanna, Saif Ali Khan",Farhan Akhtar,6.9,2001-07-24,2.9218
14163,Chak De! India,Drama,2007,"sports, coach, field hockey","Shah Rukh Khan, Vidya Malvade, Sagarika Ghatge",Shimit Amin,7.2,2007-08-09,2.4343
240614,R... Rajkumar,"Action, Romance",2013,"hero, fighter, love, killer, lovesick, damsel in distress","Shahid Kapoor, Sonakshi Sinha, Mukul Dev",Prabhu Deva,6.2,2013-12-06,2.4327
14395,Kabhi Alvida Naa Kehna,"Drama, Romance",2006,"adultery, extramarital affair","Shah Rukh Khan, Rani Mukerji, Abhishek Bachchan",Karan Johar,6.393,2006-08-11,3.0846
668340,Maidaan,Drama,2024,"sports, based on true story","Ajay Devgn, Priyamani, Gajraj Rao",Amit Sharma,7.9,2024-04-10,2.4186
132316,Jab Tak Hai Jaan,"Drama, Romance",2012,,"Shah Rukh Khan, Katrina Kaif, Anushka Sharma",Yash Chopra,7.07,2012-11-13,2.4186
13986,Dil To Pagal Hai,"Drama, Romance, Comedy",1997,musical,"Shah Rukh Khan, Madhuri Dixit, Karisma Kapoor",Yash Chopra,6.9,1997-10-30,2.413
413543,Dear Zindagi,"Drama, Romance",2016,"depression, cinematographer, coming of age, psychologist","Alia Bhatt, Shah Rukh Khan, Ali Zafar",Gauri Shinde,7.0,2016-11-23,2.3955
139656,Mere Yaar Ki Shaadi Hai,"Comedy, Romance",2002,,"Uday Chopra, Bipasha Basu, Tulip Joshi",Sanjay Gadhvi,5.8,2002-06-07,2.3929
695958,The Girl on the Train,"Drama, Thriller",2021,"remake, psychological thriller","Parineeti Chopra, Aditi Rao Hydari, Kirti Kulhari",Ribhu Dasgupta,6.1,2021-02-26,2.5744
191714,The Lunchbox,"Drama, Romance",2013,"housewife, mumbai (bombay), india, food, tiffin, gastronomia, indian cuisine","Irrfan Khan, Nimrat Kaur, Nawazuddin Siddiqui",Ritesh Batra,7.3,2013-09-20,2.3284
87697,Bajrangbali,Fantasy,1976,,"Dara Singh, Biswajeet Chatterjee, Moushumi Chatterjee",Chandrakant,4.0,1976-01-01,2.3629
41902,Baadshah,"Action, Comedy",1999,,"Shah Rukh Khan, Twinkle Khanna, Rakhee Gulzar",Abbas Alibhai Burmawalla,6.5,1999-08-27,2.3618
35053,Darr,"Drama, Thriller, Action, Romance",1993,"love triangle, forbidden love, stalker","Sunny Deol, Juhi Chawla Mehta, Shah Rukh Khan",Yash Chopra,6.8,1993-12-23,2.3582
503129,Student of the Year 2,"Romance, Comedy, Drama",2019,,"Tiger Shroff, Ananya Panday, Tara Sutaria",Punit Malhotra,4.333,2019-05-10,2.3559
1171099,Maharaj,"Drama, History",2024,"based on novel or book, adaptation","Junaid Khan, Jaideep Ahlawat, Sharvari Wagh",Siddharth P. Malhotra,6.722,2024-06-21,2.3534
496527,October,"Drama, Romance",2018,,"Varun Dhawan, Banita Sandhu, Gitanjali Rao",Shoojit Sircar,6.7,2018-04-13,2.35
79990,Desi Boyz,"Comedy, Drama",2011,,"Akshay Kumar, John Abraham, Deepika Padukone",Rohit Dhawan,6.2,2011-11-25,2.342
15917,Devdas,"Drama, Romance",2002,"based on novel or book, courtesan, melancholy, remake, calcutta, family disapproval, childhood sweetheart, 1900s, kolkata, india, sentimental","Shah Rukh Khan, Aishwarya Rai Bachchan, Madhuri Dixit",Sanjay Leela Bhansali,7.5,2002-07-11,1.9633
46387,Hum Aapke Hain Koun..!,"Drama, Romance",1994,,"Salman Khan, Madhuri Dixit, Mohnish Behl",Sooraj Barjatya,6.4,1994-08-05,2.3354
244237,Jai Ho,"Action, Drama",2014,"war of independence, political correctness","Salman Khan, Tabu, Danny Denzongpa",Sohail Khan,5.0,2014-01-24,2.3352
496076,Zero,"Romance, Drama, Comedy",2018,"small person, wealthy family","Shah Rukh Khan, Katrina Kaif, Anushka Sharma",Aanand L. Rai,5.2,2018-12-21,2.3281
627715,Marjaavaan,"Romance, Action",2019,,"Ritesh Deshmukh, Sidharth Malhotra, Tara Sutaria",Milap Zaveri,7.1,2019-11-15,2.3254
20656,Saathiya,"Romance, Drama",2002,"elope, young lovers, runaway lovers","Vivek Oberoi, Rani Mukerji, Tanuja Samarth",Shaad Ali,6.0,2002-12-20,2.8019
530154,Lust Stories,"Drama, Romance",2018,anthology,"Kiara Advani, Radhika Apte, Akash Thosar",Anurag Kashyap,6.2,2018-06-15,3.0625
493623,Hichki,"Drama, Comedy",2018,,"Rani Mukerji, Neeraj Kabi, Rohit Saraf",Siddharth P. Malhotra,7.5,2018-03-23,2.3068
441909,Tiger Zinda Hai,"Action, Adventure, Thriller",2017,"hostage, hostage situation, iran hostage crisis, yrf spy universe","Salman Khan, Katrina Kaif, Girish Karnad",Ali Abbas Zafar,6.1,2017-12-18,3.3974
33142,Vivah,"Romance, Drama",2006,,"Shahid Kapoor, Amrita Rao, Anupam Kher",Sooraj Barjatya,6.6,2006-11-10,2.6927
58046,Toonpur Ka Superrhero,"Action, Adventure, Animation",2010,,"Ajay Devgn, Kajol, Tanuja Samarth",Kireet Khurana,4.8,2010-12-24,2.2934
547768,Mitron,"Romance, Comedy, Family",2018,"romance, love, friends, family, chef","Jacky Bhagnani, Kritika Kamra, Prateik Babbar",Nitin Kakkar,6.2,2018-09-14,2.2924
127501,Barfi!,"Drama, Romance, Comedy",2012,"deaf-mute, autism, love, wedding, handicapped","Ranbir Kapoor, Priyanka Chopra Jonas, Ileana D'Cruz",Anurag Basu,7.6,2012-09-13,2.2571
39839,Baghban,Drama,2003,"big family, family relationships, family","Amitabh Bachchan, Hema Malini, Salman Khan",Ravi Chopra,6.8,2003-10-03,2.2856
1241592,Khel Khel Mein,"Comedy, Drama",2024,"remake, based on movie, cliché","Akshay Kumar, Taapsee Pannu, Vaani Kapoor",Mudassar Aziz,5.794,2024-08-15,2.6049
15774,Swades,Drama,2004,"nasa, social issues, inspirational","Shah Rukh Khan, Gayatri Joshi, Kishori Balal",Ashutosh Gowariker,7.3,2004-12-17,2.2602
14071,Dostana,"Drama, Comedy, Romance",2008,"friendship, miami, florida, womanizer","Abhishek Bachchan, John Abraham, Priyanka Chopra Jonas",Tarun Mansukhani,6.14,2008-11-13,2.2542
1158378,Ghoomer,Drama,2023,"cricket, sports drama","Saiyami Kher, Abhishek Bachchan, Shabana Azmi",R. Balki,8.6,2023-08-18,2.2525
138934,Damini,"Drama, Crime",1993,"rape, fight for justice, legal drama","Meenakshi Sheshadri, Sunny Deol, Rishi Kapoor",Rajkumar Santoshi,7.5,1993-04-30,2.2465
682401,Ek Villain Returns,"Action, Crime, Thriller",2022,sequel,"John Abraham, Arjun Kapoor, Tara Sutaria",Mohit Suri,6.0,2022-07-29,2.2458
20294,Welcome,"Comedy, Crime, Family",2007,,"Akshay Kumar, Katrina Kaif, Nana Patekar",Anees Bazmee,6.718,2007-12-21,2.8784
549829,Loveyatri,"Drama, Romance, Comedy, Music",2018,,"Aayush Sharma, Warina Hussain, Kamil Lemieszewski",Abhiraj Minawala,5.357,2018-10-05,2.2013
1252457,Vijay 69,"Drama, Comedy",2024,,"Anupam Kher, Chunky Pandey, Mihir Ahuja",Akshay Roy,6.813,2024-11-08,2.4494
159666,Mela,"Action, Adventure, Comedy, Drama, Romance",2000,,"Aamir Khan, Twinkle Khanna, Faisal Hussain Khan",Dharmesh Darshan,4.6,2000-01-07,2.2144
607141,Be Happy,"Drama, Music",2025,father daughter relationship,"Abhishek Bachchan, Inayat Verma, Nora Fatehi",Remo D'Souza,6.263,2025-03-14,2.2006
1371990,Double Cross,,1938,,"Bimala Kumari, Dilawar, Gyani, Kishore",M. Bhavnani,0.0,1938-01-01,0.7688
85052,Housefull 2,"Comedy, Romance",2012,,"Akshay Kumar, John Abraham, Ritesh Deshmukh",Sajid Khan,5.5,2012-04-05,2.1792
890116,Merry Christmas,"Thriller, Drama",2024,"based on novel or book, christmas spirit, neo-noir, bilingual","Katrina Kaif, Vijay Sethupathi, Radhika Apte",Sriram Raghavan,6.586,2024-01-12,2.1759
363343,Raees,"Thriller, Action, Crime",2017,"bootlegger, bootlegging, period film","Shah Rukh Khan, Mahira Khan, Nawazuddin Siddiqui",Rahul Dholakia,6.7,2017-01-25,3.2058
118628,English Vinglish,"Comedy, Drama, Family",2012,"classroom, housewife, speech, foreign language, wedding, xenophobia, manhattan, new york city, social differences, woman director","Sridevi, Adil Hussain, Mehdi Nebbou",Gauri Shinde,7.2,2012-09-21,2.15
1253556,Chhota Bheem MahaShaitaan Ka Mahayudh,"Animation, Action, Adventure",2023,,,,0.0,2023-08-13,2.1661
